Timestamp (ms),acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,label,category,participant,set
2024-09-07 08:03:12.400,-0.15936279250000002,-0.8372345,-0.07756042525000001,29.98475675,39.23780625,-34.35975725,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:12.600,-0.18738810333333333,-0.9207153383333333,-0.04204304983333334,6.719512480000001,8.74390292,-2.1951221480000003,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:12.800,-0.14607239,-0.9739532399999999,0.040390015,4.280488060000001,-9.06097594,6.060975736,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:13.000,-0.20692138799999998,-0.9331298780000001,0.0559936522,-1.2317074,-8.3536584,3.54878048,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:13.200,-0.24967040599999998,-0.864282234,-0.0016479491799999996,-20.579268499999998,-15.121952,23.1250005,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:13.400,-0.300634764,-0.862304698,-0.043115235200000004,-29.6951225,-34.796748666666666,26.5040655,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:13.600,-0.333129878,-0.877685552,-0.0799194338,-27.50000025,-51.143294499999996,6.6920732825,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:13.800,-0.334350588,-0.9306518520000001,-0.0999145504,-24.247967166666665,-47.74390383333334,-8.2723581,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:14.000,-0.323034672,-0.9658813580000001,-0.05714111399999999,3.506097825,-41.70731725,-11.2042685,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:14.200,-0.270727536,-0.9709716800000001,0.0005126951999999991,8.069105666666667,-34.47154616666666,-14.2073175,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:14.400,-0.21307373000000002,-1.0290222,0.07717895450000001,15.32012275,-39.80183,-23.231707999999998,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:14.600,-0.136499024,-1.022814934,0.15705566399999998,1.951219456,-38.0853664,-10.24390266,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:14.800,-0.13964843899999999,-0.9895263599999999,0.185754394,9.451219660000001,-38.231708,-19.0121952,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:15.000,-0.028186034999999998,-1.0102539,0.24527587999999997,21.1097566,-22.5000001,-15.817073680000002,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:15.200,0.0287231447,-0.950207526,0.292834472,2.865853662,-5.743902492,5.24390268,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:15.400,-0.006201171912,-0.9726928600000001,0.33105468400000004,4.984756174999999,0.7317073225,5.914634325,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:15.600,-0.132727049,-1.1408203399999999,0.369604492,-9.674796926666668,27.7845535,27.987805166666664,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:15.800,-0.26225585799999995,-0.997192388,0.27899169599999996,-14.4054885,58.750001499999996,47.97256175,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:16.000,-0.313391112,-0.9433227479999999,0.1148315442,0.8333330666666665,78.19105883333333,13.018292733333332,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:16.200,-0.309765622,-0.9101806719999999,0.0100463875,13.70426875,86.844516,-6.3109755750000005,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:16.400,-0.2536621125,-0.8062896625,-0.05140685975,17.0243902,80.817077,-32.3780504,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:16.600,-0.16052245999999998,-0.851452624,-0.0413452148,29.109756800000003,59.2195148,-33.2682934,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:16.800,-0.19131469833333334,-0.8806966100000001,-0.021057128600000002,11.036585676666666,16.158536716666667,-7.632113833333334,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:17.000,-0.158859255,-0.9786529500000001,0.06625366099999999,0.5640244000000001,-14.451220249999999,7.8963414,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:17.200,-0.166015625,-0.9727477999999999,0.1141560875,-3.0792683249999997,-10.884146566666667,-0.5589430833333334,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:17.400,-0.13821411249999999,-0.9627532974999999,0.09262084975,-0.7926829074999999,6.8292684,-3.4756099,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:17.600,-0.15351359,-0.97168986,0.061838785,-2.2682926859999997,2.292683062,2.073170726,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:17.800,-0.1983184775,-0.9248809849999999,0.0333709715,-11.5,-9.426829340000001,6.4756101,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:18.000,-0.21571045,-0.8588867199999999,-0.0418457034,-19.4268296,-18.7682931,24.5609762,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:18.200,-0.277587888,-0.908593748,-0.06724853480000001,-23.792683599999997,-36.8292692,19.707317,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:18.400,-0.322912596,-0.92595215,-0.0809204102,-12.896342,-41.310977,13.368903,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:18.600,-0.347753904,-0.93201903,-0.0324218752,-12.27642325,-47.16463566666667,-1.2398374500000002,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:18.800,-0.292590334,-0.93377686,0.0188842771,-4.786585525,-42.14939125,-5.0457318749999995,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:19.000,-0.293688966,-0.959655766,0.047204590000000005,-2.060975478,-31.170733000000002,-3.3902440400000002,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:19.200,-0.311071776,-0.944787592,0.0954589836,3.4146342433333334,-26.61585433333333,-1.5955286116666665,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:19.400,-0.28889466,-1.0040283250000002,0.148391725,6.417683200000001,-29.375000749999998,-13.46036625,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:19.600,-0.203625488,-0.9601684620000001,0.199975584,3.0243902879999998,-40.7439026,-23.536586,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:19.800,-0.08029174666666666,-0.9749348950000001,0.24819946333333334,17.9024392,-25.1097566,-25.6585372,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:20.000,0.010894774999999999,-0.96534729,0.3208007825,20.6097558,-14.4268292,-22.5853666,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:20.200,0.08956298780000001,-0.951489254,0.38012695399999996,8.365853754,-13.487804800000001,-3.731707546,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:20.400,0.0805786138,-0.907763668,0.365747066,1.84146343,-3.45121972,5.68292688,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:20.600,0.0420776368,-0.9287109360000001,0.39031982200000004,0.7317073039999998,6.0121951199999994,7.195122120000001,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:20.800,-0.019677734199999998,-1.02324221,0.41195068199999996,-6.878048820000001,9.58536624,16.536585600000002,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:21.000,-0.1221191408,-1.0437255799999998,0.392504886,-18.939024800000002,37.682927400000004,40.2682926,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:21.200,-0.268432618,-0.965747086,0.27364501999999996,-13.201219475,57.42378050000001,35.60975725,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:21.400,-0.336499024,-0.9385620140000001,0.1622802732,0.3455285166666669,67.3069115,13.140244326666668,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:21.600,-0.350585935,-0.87593079,0.035308837999999995,5.685975975,88.35366125,-15.3963415,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:21.800,-0.25542195666666667,-0.7913818416666666,-0.02271525075,25.46748066666667,84.08536583333334,-31.483740166666667,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:22.000,-0.24420166,-0.9078369175000001,-0.040130614249999995,21.310976,70.89939125000001,-26.60061025,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:22.200,-0.19666544500000002,-0.8629252150000001,-0.007100423133333333,14.288618166666666,17.459349766666666,-17.997967891666665,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:22.400,-0.1605224625,-1.013336175,0.0633392325,1.067073325,-3.094512225,8.15548775,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:22.600,-0.13361613066666667,-0.9758911100000001,0.10135904916666666,-3.0609756999999997,-12.451219400000001,-1.475609692,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:22.800,-0.14152018333333335,-0.9470214766666666,0.08052571666666668,0.2743902925,1.4634147,-0.96036591,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:23.000,-0.20275878857142857,-0.9167218914285714,0.010437011671428572,-15.810104785714286,-15.35714338857143,12.264808928571428,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:23.200,-0.2245330825,-0.8981170574999999,-0.017837524400000002,-23.3536585,-40.625001,18.490854249999998,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:23.400,-0.262951662,-0.927844228,-0.0677734382,-25.524391400000003,-36.2439032,13.3414642,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:23.600,-0.274768066,-0.925769034,-0.0775146488,-15.646341999999999,-36.524390600000004,7.195122040000001,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:23.800,-0.3107757575,-0.921554565,-0.0833129875,-7.33231735,-38.29268325,10.8993905,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:24.000,-0.35233560999999997,-0.9357503266666667,-0.054311116666666666,-10.386178883333333,-38.05894383333333,2.9573170500000003,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:24.200,-0.36866760249999997,-0.88572693,0.0018157954499999998,2.80487815,-40.36585525,-3.8414634999999997,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:24.400,-0.349639895,-0.9610595666666667,0.07819620666666667,10.76829266,-35.207318599999994,-23.243902600000002,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:24.600,-0.1694946275,-0.967941285,0.20341491750000001,19.4024396,-37.304880000000004,-23.8048788,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:24.800,-0.05513509083333334,-0.9970194499999999,0.2683512383333333,-0.14634132000000016,-22.536585600000002,-17.7682932,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:25.000,-0.0695495605,-0.9792633,0.2651977525,7.63414648,-13.1341466,-11.304878400000002,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:25.200,-0.05572509750000001,-0.9901428083333333,0.28056844,15.646342,-15.939024900000001,-10.573171,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:25.400,0.007247924825,-0.9542694075,0.31222534,2.87804878,-5.02439024,2.12195114,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:25.600,0.00396728518,-0.91711425,0.30900878600000004,0.10975609800000004,-0.34146344999999995,7.9512198,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:25.800,-0.024877929599999998,-0.9200683599999999,0.319934082,2.548780556,-3.0731708419999997,1.7926829260000001,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:26.000,-0.0197998047,-0.935241714,0.33479004,0.329268274,1.7560975600000002,0.5731706940000001,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:26.200,-0.049243164,-0.992431642,0.355737304,-2.1189024499999998,7.911585575,10.24390275,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:26.400,-0.167480468,-1.0140381,0.36414795,-11.382114116666665,21.493903,27.022358333333333,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:26.600,-0.251574706,-0.969934086,0.280603028,-2.195121825,30.9298775,29.25305025,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:26.800,-0.36669922,-0.9117553660000001,0.26791992000000003,4.989837533333334,42.87601816666666,20.558943166666666,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:27.000,-0.39753417999999996,-0.9184570360000001,0.16833496,-5.945121842500001,71.2804875,5.015244050000001,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:27.200,-0.40496825999999997,-0.8869384800000001,0.034130859279999995,8.45121948,81.487808,-10.060976239999999,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:27.400,-0.320709225,-0.8413848925,-0.017364501675,19.3658542,75.6097582,-28.378049599999997,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:27.600,-0.26424560599999997,-0.8472900400000001,-0.0324218753,26.60061,66.84451425,-35.823172,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:27.800,-0.189770506,-0.869543452,-0.0484619144,21.2195125,30.52845616666667,-26.351626116666665,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:28.000,-0.15118408,-0.945129384,0.0757568362,2.8292682399999998,1.4390242399999997,3.182926892,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:28.200,-0.16130371000000002,-0.994287108,0.10854492099999999,-3.3292684359999996,-0.3414634,-1.73170742,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:28.400,-0.14729003999999998,-0.9610229499999999,0.0469726564,-6.7835366100000005,-7.027439225,0.5945122275,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:28.600,-0.19732666199999999,-0.914916994,0.009826659960000001,-14.481707499999999,-13.038618233333333,13.617886116666668,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:28.800,-0.22091064600000002,-0.917810062,-0.0477661136,-22.04268325,-28.67378075,22.6219515,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:29.000,-0.327441406,-0.913183596,-0.08911132699999999,-18.932927,-39.80691133333334,21.717480666666663,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:29.200,-0.3745574975,-0.8611755325,-0.051727295,-15.182927,-45.320123,13.88719525,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:29.400,-0.371276855,-0.8424987833333333,-0.03184000631666666,-15.477642833333334,-44.268293,8.373984066666667,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:29.600,-0.37455241,-0.8720499666666667,0.016947428333333334,-15.589431333333332,-47.05284666666666,-2.3577236,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:29.800,-0.38725935,-0.9269060371428571,0.04729352714285714,3.5365854199999993,-48.20557614285714,-7.700348714285714,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:30.000,-0.30032348750000004,-1.022155765,0.21343994,-8.36890275,-45.25914675,-33.85670775,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:30.200,-0.20748901333333333,-1.03870645,0.17659505166666667,1.4999998599999997,-34.6585378,-24.573171600000002,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:30.400,-0.08349609399999999,-0.97735595,0.21684265,11.9146344,-32.817073199999996,-27.341463599999997,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:30.600,-0.02531941713333333,-0.9860026083333334,0.29319254333333333,7.591463600000001,-17.815041166666667,-6.626016383333334,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:03:30.800,0.0258789065,-0.9416504,0.2515564,-4.085366,-4.72561,-6.9817076,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:05:20.400,-0.15310058799999998,-1.0842285200000001,0.17137451,5.0,12.92682925,1.371951175,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:20.600,-0.230126952,-1.1027832,0.216064454,6.798780816666667,23.780488166666668,26.636179499999997,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:20.800,-0.31304932,-1.0261383075000001,0.177734375,5.2591463825,51.006099250000005,34.4969525,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:21.000,-0.3853251133333333,-0.9265238416666667,0.10311889616666665,13.024390400000001,77.3170754,13.573171522,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:21.200,-0.3297576925,-0.85139465,-0.03833007835,26.573170400000002,97.3292712,-32.9024398,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:21.400,-0.181994628,-0.7718505880000001,0.012377929700000002,34.1341468,81.6707342,-49.7682944,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:21.600,-0.0879516596,-0.89013673,0.11179199,10.243902940000002,53.6219524,-30.963414800000002,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:21.800,-0.12154134,-0.9294094433333334,0.04968261744444444,-3.9176830650000003,18.18597625,-1.6463413875,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:22.000,-0.09584738945454546,-0.9909057609090909,0.035544655363636365,-10.060975783333333,-16.290650833333334,6.75813024,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:22.200,-0.1186828625,-0.9703674225,0.01998901355,-11.737805250000001,-15.945121924999999,3.140244035,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:22.400,-0.15479532666666665,-0.9211527500000001,-0.0504557295,-12.022357833333333,-17.804878133333332,7.327235636666667,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:22.600,-0.20748562333333334,-0.8891669322222222,-0.06935628266666666,-9.89329325,-37.42378075,23.216464000000002,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:22.800,-0.23535711363636364,-0.9087080518181818,-0.09565318781818183,-35.23373983333333,-47.55081533333333,22.62195183333333,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:23.000,-0.3048706025,-0.9217071675,-0.13911438,-25.53353675,-38.109757,18.231708,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:23.200,-0.425781252,-0.9625122059999999,-0.17745361399999998,-22.24085375,-24.80183,19.2378055,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:23.400,-0.45800780999999996,-0.8593627939999999,-0.16909179800000002,-11.128049166666665,-31.138212999999997,12.1341465,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:23.600,-0.53656006,-0.80893555,-0.143310548,-9.491870044444445,-34.67479688888889,0.9146342111111111,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:05:23.800,-0.48436279200000004,-0.843530264,-0.065405274,-1.8237252363636358,-33.381375636363636,-20.7926835,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:24.000,-0.40360514333333336,-0.9828796383333334,0.004089355266666666,7.7195122,-22.841464,-30.939025400000002,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:24.200,-0.279296875,-0.9751586875,0.0492401125,1.8766939222222223,-30.142276888888887,-12.540650333333334,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:05:24.400,-0.2833584890909091,-0.982566129090909,0.10114080227272727,3.0321508636363634,-13.375831818181819,-16.945676727272726,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:24.600,-0.24841308444444443,-0.9928520888888889,0.09487576055555555,5.0609756,-6.822493655555555,-7.479675122222222,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:05:24.800,-0.193103026,-0.956750484,0.1123413088,4.229490163636364,-2.5886918636363636,-6.7516629727272734,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:25.000,-0.187084962,-0.9680298,0.14215087799999998,1.75609758,-1.31707322,3.5853659999999996,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:25.200,-0.229992674,-0.9887573319999999,0.156567384,1.34146344,8.524390480000001,1.804877982,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:25.400,-0.31592475,-1.1092190333333332,0.18482801555555556,-1.3719514250000002,23.018293,16.84451325,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:25.600,-0.36823619545454545,-1.0418423781818182,0.11907404236363636,0.975609786,54.4756106,33.7073174,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:25.800,-0.43610297555555555,-0.9166259744444444,0.06367323142222221,12.69512256,77.7073174,29.890244799999998,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:26.000,-0.4258684485714285,-0.8932233585714285,-0.08050537074285714,12.682927375,97.0731725,1.448170525,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:26.200,-0.35844929999999997,-0.8441060433333334,-0.14940388899999998,39.908536833333336,87.31707566666667,-28.750000666666665,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:26.400,-0.18756103200000002,-0.7666259799999999,-0.047387694359999996,47.58807577777778,62.04607188888888,-60.569106888888896,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:05:26.600,-0.0902709956,-0.9044433599999999,-0.0166015622,15.25498882909091,30.465632636363637,-14.312639018181818,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:26.800,-0.084399415,-1.002258318,0.0385620128,-4.0548781,-10.41158585,10.685976,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:27.000,-0.117138674,-0.949865724,0.0659301756,-3.211382028333334,-21.026423416666667,1.4837398166666667,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:27.200,-0.158615115,-0.9384918250000001,0.014297485149999999,-12.28658575,-15.472561,8.52134175,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:27.400,-0.20223999,-0.8991292383333334,-0.05399576816666666,-21.290651166666667,-30.416667,28.770325166666666,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:27.600,-0.2861802844444445,-0.9035373299999999,-0.10293918088888888,-26.96646375,-44.115855249999996,25.4268295,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:27.800,-0.3482388618181818,-0.8770418972727273,-0.08219216,-25.254065666666666,-47.39837533333334,6.981707316666667,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:28.000,-0.332473755,-0.90969848,-0.1143341075,-19.13109725,-38.262195750000004,0.716463425,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:28.200,-0.36019897500000003,-0.9560648633333333,-0.10429890916666666,-6.402438975,-42.1646345,-0.2540649999999999,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:28.400,-0.364471435,-0.9059295725000001,-0.05769348075,6.737804925,-42.286587,-11.463415399999999,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:28.600,-0.3261617016666667,-0.9962463366666667,0.05271403066666667,-8.221544841666667,-35.49796833333333,-13.160569583333334,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:28.800,-0.25100708,-0.9875946075,0.0801239025,-2.957317125,-39.6036595,-15.16768325,Arnold-press,Heavy,Pascal,20.0
2024-09-07 08:05:29.000,-0.23258463333333332,-0.9951578883333334,0.08094279133333333,-8.054323745454546,-23.32039954545455,-16.82926881818182,Arnold-press,Heavy,Pascal,19.0
2024-09-07 08:05:29.200,-0.2042388925,-0.99853516,0.08610534875,16.104336333333336,-16.07723611111111,-15.298103222222222,Arnold-press,Heavy,Pascal,20.0
